722190,"ATLANTA HARTSFIELD INTL AP",GA,-5.0,33.633,-84.433,308
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
02/15/1981,19:00,16,479,2,1,9,0,1,9,2,1,13,0,1,9,0,1,9,0,1,13,0,1,18,10,A,7,10,A,7,13.9,A,7,4.4,A,7,53,A,7,993,A,7,80,A,7,5.2,A,7,24100,A,7,1830,A,7,1.5,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1981,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.3,A,7,4.4,A,7,55,A,7,993,A,7,80,A,7,5.2,A,7,24100,A,7,1830,A,7,1.5,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1981,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.3,A,7,3.9,A,7,53,A,7,993,A,7,90,A,7,7.2,A,7,24100,A,7,1830,A,7,1.6,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1981,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.8,A,7,3.3,A,7,53,A,7,993,A,7,90,A,7,6.2,A,7,24100,A,7,1220,A,7,1.6,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1981,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.8,A,7,2.8,A,7,51,A,7,993,A,7,90,A,7,7.7,A,7,24100,A,7,1220,A,7,1.7,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1981,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.2,A,7,2.2,A,7,51,A,7,992,A,7,100,A,7,5.7,A,7,24100,A,7,7620,A,7,1.8,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,7,A,7,11.7,A,7,2.8,A,7,55,A,7,992,A,7,90,A,7,5.7,A,7,24100,A,7,3050,A,7,1.8,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.1,A,7,3.3,A,7,59,A,7,992,A,7,80,A,7,5.2,A,7,24100,A,7,1680,A,7,1.9,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.1,A,7,5.0,A,7,66,A,7,991,A,7,90,A,7,6.2,A,7,24100,A,7,1680,A,7,1.9,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,10.6,A,7,5.6,A,7,71,A,7,991,A,7,100,A,7,5.7,A,7,24100,A,7,1680,A,7,2.0,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,10.6,A,7,6.1,A,7,74,A,7,991,A,7,90,A,7,5.2,A,7,24100,A,7,1680,A,7,2.0,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,8,A,7,10.6,A,7,7.2,A,7,80,A,7,991,A,7,100,A,7,5.7,A,7,24100,A,7,790,A,7,2.0,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,10.0,A,7,7.8,A,7,86,A,7,992,A,7,80,A,7,5.2,A,7,19300,A,7,640,A,7,2.1,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,08:00,53,876,7,1,9,0,1,9,7,1,13,900,1,9,0,1,9,900,1,13,270,1,18,10,A,7,9,A,7,10.0,A,7,7.8,A,7,86,A,7,992,A,7,70,A,7,5.2,A,7,24100,A,7,2740,A,7,2.0,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,09:00,309,1401,63,1,9,0,1,6,63,1,9,7200,1,9,0,1,6,7200,1,9,2330,1,14,10,A,7,9,A,7,10.6,A,7,7.8,A,7,83,A,7,992,A,7,100,A,7,6.7,A,7,24100,A,7,2740,A,7,1.8,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,10:00,560,1401,186,1,9,34,1,6,173,1,9,20500,1,9,3300,1,6,19100,1,9,4780,1,14,10,A,7,9,A,7,12.2,A,7,8.3,A,7,77,A,7,992,A,7,100,A,7,8.8,A,7,32200,A,7,2740,A,7,1.7,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,11:00,763,1401,240,1,9,1,1,6,239,1,9,27200,1,9,100,1,6,27100,1,9,9410,1,14,10,A,7,9,A,7,15.0,A,7,8.9,A,7,67,A,7,992,A,7,120,A,7,6.7,A,7,32200,A,7,2740,A,7,1.6,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,12:00,902,1401,387,1,9,28,1,6,369,1,9,43400,1,9,2900,1,6,41500,1,9,13610,1,14,10,A,7,10,A,7,15.6,A,7,8.9,A,7,65,A,7,991,A,7,110,A,7,6.2,A,7,32200,A,7,2740,A,7,1.4,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,13:00,969,1401,405,1,9,13,1,6,396,1,9,45600,1,9,1400,1,6,44700,1,9,14930,1,14,10,A,7,10,A,7,17.2,A,7,9.4,A,7,60,A,7,991,A,7,120,A,7,7.2,A,7,32200,A,7,3050,A,7,1.3,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,14:00,958,1401,428,1,9,41,1,6,400,1,9,47000,1,9,4200,1,6,44100,1,9,13090,1,14,9,A,7,8,A,7,18.3,A,7,9.4,A,7,56,A,7,990,A,7,110,A,7,6.2,A,7,40200,A,7,7620,A,7,1.2,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,15:00,872,1401,354,1,9,64,1,6,314,1,9,38900,1,9,6500,1,6,34800,1,9,10030,1,14,10,A,7,8,A,7,19.4,A,7,10.0,A,7,55,A,7,989,A,7,120,A,7,4.1,A,7,40200,A,7,3050,A,7,1.0,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,16:00,714,1401,304,1,9,12,1,6,298,1,9,33600,1,9,1200,1,6,33000,1,9,10070,1,14,10,A,7,10,A,7,20.0,A,7,8.9,A,7,49,A,7,989,A,7,150,A,7,7.2,A,7,32200,A,7,3050,A,7,0.9,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,17:00,498,1401,170,1,9,31,1,6,159,1,9,18600,1,9,2900,1,6,17600,1,9,4220,1,14,10,A,7,9,A,7,20.6,A,7,8.9,A,7,47,A,7,989,A,7,160,A,7,8.2,A,7,24100,A,7,3050,A,7,0.8,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,18:00,237,1401,38,1,9,2,1,9,38,1,13,4400,1,9,0,1,9,4400,1,13,1430,1,18,10,A,7,10,A,7,18.9,A,7,8.9,A,7,52,A,7,989,A,7,120,A,7,5.2,A,7,24100,A,7,3050,A,7,0.6,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,19:00,17,502,1,1,9,1,1,9,1,1,13,0,1,9,0,1,9,0,1,13,0,1,18,10,A,7,10,A,7,17.8,A,7,8.9,A,7,56,A,7,989,A,7,120,A,7,5.2,A,7,24100,A,7,3050,A,7,0.5,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,17.2,A,7,8.9,A,7,58,A,7,989,A,7,110,A,7,4.1,A,7,24100,A,7,3050,A,7,0.7,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,16.1,A,7,9.4,A,7,65,A,7,989,A,7,110,A,7,5.2,A,7,24100,A,7,1830,A,7,0.9,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,16.1,A,7,9.4,A,7,65,A,7,989,A,7,90,A,7,5.2,A,7,24100,A,7,3050,A,7,1.0,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,15.0,A,7,9.4,A,7,70,A,7,989,A,7,90,A,7,5.2,A,7,24100,A,7,1830,A,7,1.2,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1981,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,15.0,A,7,9.4,A,7,70,A,7,989,A,7,120,A,7,7.2,A,7,24100,A,7,1830,A,7,1.4,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,14.4,A,7,10.0,A,7,75,A,7,988,A,7,110,A,7,6.7,A,7,24100,A,7,2740,A,7,1.6,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,13.9,A,7,10.6,A,7,80,A,7,988,A,7,110,A,7,6.2,A,7,24100,A,7,460,A,7,1.8,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,13.3,A,7,10.6,A,7,83,A,7,988,A,7,110,A,7,5.7,A,7,24100,A,7,460,A,7,2.0,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.3,A,7,11.1,A,7,87,A,7,987,A,7,110,A,7,4.6,A,7,24100,A,7,430,A,7,2.2,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.3,A,7,11.1,A,7,87,A,7,987,A,7,100,A,7,4.1,A,7,24100,A,7,610,A,7,2.3,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.8,A,7,11.1,A,7,90,A,7,987,A,7,100,A,7,4.6,A,7,24100,A,7,310,A,7,2.5,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.8,A,7,11.1,A,7,90,A,7,988,A,7,90,A,7,5.7,A,7,24100,A,7,310,A,7,2.7,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,08:00,56,899,1,1,9,0,1,9,1,1,13,100,1,9,0,1,9,100,1,13,40,1,18,10,A,7,10,A,7,12.8,A,7,11.7,A,7,93,A,7,988,A,7,80,A,7,4.6,A,7,11300,A,7,210,A,7,2.7,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,09:00,315,1401,19,1,13,1,1,13,19,1,18,2400,1,13,0,1,13,2400,1,18,830,1,26,10,A,7,10,A,7,12.8,A,7,11.7,A,7,93,A,7,988,A,7,110,A,7,4.6,A,7,9700,A,7,210,A,7,2.7,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,10:00,566,1401,53,1,13,1,1,9,53,1,18,6600,1,13,100,1,9,6500,1,18,2460,1,24,10,A,7,10,A,7,13.3,A,7,12.2,A,7,93,A,7,988,A,7,110,A,7,5.2,A,7,8000,A,7,150,A,7,2.6,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,11:00,768,1401,63,1,13,1,1,13,62,1,18,7900,1,13,100,1,13,7800,1,18,3120,1,26,10,A,7,10,A,7,13.3,A,7,12.8,A,7,96,A,7,988,A,7,90,A,7,6.2,A,7,3200,A,7,120,A,7,2.6,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,12:00,908,1401,122,1,9,1,1,9,121,1,13,14900,1,9,100,1,9,14800,1,13,6030,1,18,10,A,7,10,A,7,13.9,A,7,12.8,A,7,93,A,7,988,A,7,110,A,7,4.1,A,7,8000,A,7,120,A,7,2.6,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,13:00,974,1401,92,1,13,1,1,9,91,1,18,11600,1,13,100,1,9,11500,1,18,4780,1,24,10,A,7,10,A,7,13.9,A,7,13.3,A,7,96,A,7,987,A,7,110,A,7,6.2,A,7,3200,A,7,120,A,7,2.5,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,14:00,964,1401,83,1,13,0,1,9,83,1,18,10500,1,13,0,1,9,10500,1,18,4380,1,24,10,A,7,10,A,7,13.9,A,7,13.3,A,7,96,A,7,986,A,7,110,A,7,4.1,A,7,6400,A,7,120,A,7,2.5,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,15:00,877,1401,78,1,13,0,1,9,78,1,18,9800,1,13,0,1,9,9800,1,18,4020,1,24,10,A,7,10,A,7,14.4,A,7,13.3,A,7,93,A,7,986,A,7,110,A,7,4.1,A,7,2400,A,7,120,A,7,2.5,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,16:00,720,1401,89,1,9,0,1,9,89,1,13,10800,1,9,0,1,9,10800,1,13,4230,1,18,10,A,7,10,A,7,15.0,A,7,13.9,A,7,93,A,7,985,A,7,110,A,7,5.2,A,7,8000,A,7,120,A,7,2.5,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,17:00,503,1401,44,1,9,1,1,9,44,1,13,5500,1,9,0,1,9,5400,1,13,2010,1,18,10,A,7,10,A,7,15.6,A,7,14.4,A,7,93,A,7,985,A,7,120,A,7,5.2,A,7,6400,A,7,340,A,7,2.5,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,18:00,242,1401,16,1,9,1,1,9,16,1,13,2000,1,9,0,1,9,2000,1,13,670,1,18,10,A,7,10,A,7,15.6,A,7,14.4,A,7,93,A,7,985,A,7,90,A,7,4.6,A,7,8000,A,7,790,A,7,2.4,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,19:00,19,525,1,1,9,0,1,9,1,1,13,0,1,9,0,1,9,0,1,13,0,1,18,10,A,7,10,A,7,15.0,A,7,14.4,A,7,97,A,7,985,A,7,90,A,7,5.2,A,7,8000,A,7,120,A,7,2.4,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,15.0,A,7,14.4,A,7,97,A,7,986,A,7,80,A,7,4.6,A,7,6400,A,7,90,A,7,2.4,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,14.4,A,7,13.9,A,7,96,A,7,986,A,7,90,A,7,6.7,A,7,6400,A,7,120,A,7,2.5,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.9,A,7,13.9,A,7,100,A,7,987,A,7,80,A,7,7.2,A,7,6400,A,7,120,A,7,2.5,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.9,A,7,13.9,A,7,100,A,7,987,A,7,90,A,7,6.2,A,7,6400,A,7,120,A,7,2.5,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1981,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.9,A,7,13.9,A,7,100,A,7,986,A,7,80,A,7,5.7,A,7,4800,A,7,90,A,7,2.5,E,8,0.062,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.3,A,7,13.3,A,7,100,A,7,986,A,7,70,A,7,5.2,A,7,4800,A,7,90,A,7,2.5,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.3,A,7,13.3,A,7,100,A,7,985,A,7,90,A,7,5.7,A,7,4800,A,7,60,A,7,2.6,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.3,A,7,13.3,A,7,100,A,7,985,A,7,90,A,7,5.2,A,7,4800,A,7,60,A,7,2.6,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.3,A,7,13.3,A,7,100,A,7,984,A,7,90,A,7,5.2,A,7,4800,A,7,60,A,7,2.6,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.9,A,7,13.9,A,7,100,A,7,984,A,7,100,A,7,5.7,A,7,2400,A,7,60,A,7,2.7,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.9,A,7,13.9,A,7,100,A,7,984,A,7,100,A,7,5.2,A,7,4000,A,7,90,A,7,2.7,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,14.4,A,7,13.9,A,7,96,A,7,984,A,7,120,A,7,4.6,A,7,4000,A,7,120,A,7,2.7,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,08:00,60,922,1,1,9,0,1,9,1,1,13,100,1,9,0,1,9,100,1,13,40,1,18,10,A,7,10,A,7,14.4,A,7,13.9,A,7,96,A,7,984,A,7,90,A,7,5.2,A,7,4000,A,7,90,A,7,2.7,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,09:00,320,1400,45,1,13,3,1,9,44,1,13,5200,1,13,100,1,9,5200,1,13,1770,1,21,10,A,7,10,A,7,14.4,A,7,13.9,A,7,96,A,7,984,A,7,120,A,7,5.7,A,7,3200,A,7,120,A,7,2.6,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,10:00,572,1400,123,1,9,8,1,9,120,1,13,14200,1,9,500,1,9,14000,1,13,4940,1,18,10,A,7,10,A,7,14.4,A,7,13.9,A,7,96,A,7,984,A,7,90,A,7,3.6,A,7,6400,A,7,180,A,7,2.6,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,11:00,774,1400,164,1,9,9,1,9,159,1,13,19200,1,9,700,1,9,18900,1,13,7090,1,18,10,A,7,10,A,7,14.4,A,7,13.9,A,7,96,A,7,984,A,7,120,A,7,5.2,A,7,6400,A,7,180,A,7,2.5,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,12:00,913,1400,178,1,9,9,1,9,172,1,13,21200,1,9,700,1,9,20800,1,13,8140,1,18,10,A,7,10,A,7,14.4,A,7,13.9,A,7,96,A,7,984,A,7,110,A,7,6.7,A,7,6400,A,7,180,A,7,2.5,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,13:00,980,1400,107,1,9,1,1,9,106,1,13,13300,1,9,100,1,9,13300,1,13,5500,1,18,10,A,7,10,A,7,15.6,A,7,13.9,A,7,90,A,7,983,A,7,120,A,7,5.2,A,7,9700,A,7,180,A,7,2.5,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,14:00,970,1400,90,1,13,1,1,9,89,1,18,11300,1,13,100,1,9,11300,1,18,4670,1,24,10,A,7,10,A,7,15.6,A,7,14.4,A,7,93,A,7,982,A,7,120,A,7,4.6,A,7,4800,A,7,90,A,7,2.4,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,15:00,883,1400,84,1,9,1,1,9,83,1,13,10500,1,9,100,1,9,10400,1,13,4260,1,18,10,A,7,10,A,7,16.1,A,7,14.4,A,7,90,A,7,982,A,7,130,A,7,3.6,A,7,11300,A,7,180,A,7,2.4,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,16:00,725,1400,108,1,9,1,1,6,107,1,9,12900,1,9,100,1,6,12900,1,9,4980,1,14,10,A,7,10,A,7,17.2,A,7,15.0,A,7,87,A,7,981,A,7,120,A,7,5.2,A,7,11300,A,7,180,A,7,2.3,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,17:00,508,1400,39,1,9,1,1,9,39,1,13,4900,1,9,0,1,9,4900,1,13,1800,1,18,10,A,7,10,A,7,17.2,A,7,15.0,A,7,87,A,7,981,A,7,120,A,7,6.2,A,7,11300,A,7,310,A,7,2.3,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,18:00,246,1400,15,1,9,1,1,9,15,1,13,1900,1,9,0,1,9,1900,1,13,640,1,18,10,A,7,10,A,7,16.7,A,7,14.4,A,7,87,A,7,981,A,7,110,A,7,4.1,A,7,16100,A,7,240,A,7,2.2,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,19:00,21,548,1,1,9,1,1,9,1,1,13,0,1,9,0,1,9,0,1,13,0,1,18,10,A,7,10,A,7,16.1,A,7,14.4,A,7,90,A,7,981,A,7,120,A,7,6.2,A,7,11300,A,7,120,A,7,2.2,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,15.6,A,7,14.4,A,7,93,A,7,981,A,7,110,A,7,5.7,A,7,2400,A,7,90,A,7,2.3,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,14.4,A,7,14.4,A,7,100,A,7,982,A,7,80,A,7,4.1,A,7,1600,A,7,60,A,7,2.3,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,14.4,A,7,14.4,A,7,100,A,7,982,A,7,100,A,7,5.2,A,7,1600,A,7,60,A,7,2.3,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.9,A,7,13.9,A,7,100,A,7,982,A,7,100,A,7,5.2,A,7,200,A,7,30,A,7,2.4,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1981,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.9,A,7,13.9,A,7,100,A,7,981,A,7,90,A,7,4.6,A,7,200,A,7,30,A,7,2.5,E,8,0.063,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1981,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.9,A,7,13.9,A,7,100,A,7,981,A,7,100,A,7,5.2,A,7,200,A,7,30,A,7,2.5,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1981,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.3,A,7,13.3,A,7,100,A,7,980,A,7,90,A,7,4.6,A,7,200,A,7,30,A,7,2.5,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1981,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.3,A,7,13.3,A,7,100,A,7,980,A,7,80,A,7,3.6,A,7,200,A,7,30,A,7,2.6,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
