724060,"BALTIMORE BLT-WASHNGTN INT'L",MD,-5.0,39.167,-76.683,45
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
05/21/1987,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,15.6,A,7,15.0,A,7,97,A,7,1020,A,7,60,A,7,2.1,A,7,12900,A,7,77777,A,7,2.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,15.0,A,7,14.4,A,7,97,A,7,1020,A,7,20,A,7,1.5,A,7,12900,A,7,77777,A,7,2.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,A,7,15.0,A,7,14.4,A,7,97,A,7,1019,A,7,40,A,7,2.1,A,7,11300,A,7,77777,A,7,2.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,14.4,A,7,14.4,A,7,100,A,7,1018,A,7,50,A,7,2.1,A,7,6400,A,7,77777,A,7,2.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,6,A,7,15.0,A,7,14.4,A,7,97,A,7,1018,A,7,30,A,7,2.1,A,7,6400,A,7,580,A,7,2.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,05:00,3,233,2,1,13,0,1,13,2,1,13,0,1,13,0,1,13,0,1,13,0,1,23,7,A,7,5,A,7,14.4,A,7,13.9,A,7,97,A,7,1019,A,7,0,A,7,0.0,A,7,6400,A,7,610,A,7,2.5,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,06:00,156,1333,32,1,13,19,1,9,30,1,13,3500,1,13,1300,1,9,3400,1,13,760,1,21,9,A,7,8,A,7,15.6,A,7,15.0,A,7,97,A,7,1019,A,7,50,A,7,2.1,A,7,3200,A,7,610,A,7,2.7,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,07:00,406,1333,79,1,9,6,1,9,77,1,13,9100,1,9,300,1,9,9000,1,13,3080,1,18,10,A,7,10,A,7,16.7,A,7,15.6,A,7,93,A,7,1019,A,7,50,A,7,2.1,A,7,3200,A,7,180,A,7,2.8,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,08:00,650,1333,139,1,9,21,1,9,129,1,13,15400,1,9,2100,1,9,14400,1,13,4140,1,18,10,A,7,10,A,7,18.3,A,7,16.1,A,7,87,A,7,1019,A,7,130,A,7,1.5,A,7,4800,A,7,210,A,7,2.9,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,09:00,870,1333,273,1,9,2,1,9,272,1,13,31400,1,9,200,1,9,31300,1,13,11490,1,18,10,A,7,10,A,7,18.9,A,7,16.7,A,7,87,A,7,1019,A,7,220,A,7,1.5,A,7,6400,A,7,340,A,7,3.0,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,10:00,1051,1333,295,1,9,5,1,9,290,1,13,34600,1,9,400,1,9,34300,1,13,13240,1,18,10,A,7,10,A,7,20.0,A,7,16.7,A,7,81,A,7,1019,A,7,180,A,7,2.6,A,7,11300,A,7,370,A,7,3.0,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,11:00,1180,1333,341,1,9,2,1,9,340,1,13,40500,1,9,200,1,9,40300,1,13,15390,1,18,10,A,7,10,A,7,21.1,A,7,17.2,A,7,79,A,7,1019,A,7,170,A,7,3.6,A,7,11300,A,7,490,A,7,3.1,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,12:00,1249,1333,884,1,13,702,1,13,225,1,13,94900,1,13,71900,1,13,27300,1,13,15010,1,23,7,A,7,3,A,7,22.2,A,7,17.8,A,7,76,A,7,1018,A,7,180,A,7,4.1,A,7,11300,A,7,77777,A,7,3.2,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,13:00,1253,1333,470,1,9,112,1,9,365,1,13,52500,1,9,12000,1,9,41200,1,13,20930,1,18,10,A,7,9,A,7,24.4,A,7,18.3,A,7,69,A,7,1018,A,7,190,A,7,4.1,A,7,12900,A,7,760,A,7,3.3,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,14:00,1191,1333,520,1,9,207,1,9,335,1,13,57700,1,9,22500,1,9,37600,1,13,15930,1,18,9,A,7,8,A,7,25.0,A,7,17.8,A,7,64,A,7,1017,A,7,210,A,7,4.6,A,7,14500,A,7,850,A,7,3.1,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,15:00,1068,1333,585,1,13,343,1,13,310,1,13,64400,1,13,37200,1,13,34500,1,13,10830,1,23,8,A,7,7,A,7,26.1,A,7,18.3,A,7,62,A,7,1017,A,7,210,A,7,5.2,A,7,16100,A,7,850,A,7,3.2,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,16:00,893,1333,410,1,13,222,1,13,261,1,13,44600,1,13,23900,1,13,28600,1,13,7030,1,23,7,A,7,6,A,7,26.1,A,7,17.8,A,7,60,A,7,1016,A,7,190,A,7,5.2,A,7,16100,A,7,7620,A,7,3.1,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,17:00,677,1333,340,1,13,360,1,13,158,1,13,36400,1,13,36200,1,13,18000,1,13,3330,1,23,9,A,7,6,A,7,25.0,A,7,17.8,A,7,64,A,7,1016,A,7,210,A,7,4.6,A,7,16100,A,7,7620,A,7,3.1,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,18:00,435,1333,212,1,13,301,1,13,115,1,13,22800,1,13,28000,1,13,13600,1,13,2280,1,23,10,A,7,7,A,7,24.4,A,7,18.3,A,7,69,A,7,1016,A,7,160,A,7,3.1,A,7,16100,A,7,7620,A,7,3.3,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,19:00,185,1333,48,1,13,34,1,13,44,1,13,5300,1,13,2400,1,13,5000,1,13,1090,1,23,10,A,7,5,A,7,22.8,A,7,18.9,A,7,79,A,7,1016,A,7,160,A,7,3.6,A,7,16100,A,7,77777,A,7,3.4,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,20:00,9,389,4,1,13,1,1,13,4,1,13,0,1,13,0,1,13,0,1,13,0,1,23,10,A,7,5,A,7,21.1,A,7,18.9,A,7,87,A,7,1016,A,7,160,A,7,3.1,A,7,19300,A,7,77777,A,7,3.4,E,8,0.089,F,8,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,5,A,7,20.6,A,7,18.9,A,7,90,A,7,1016,A,7,170,A,7,3.1,A,7,19300,A,7,77777,A,7,3.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,3,A,7,20.0,A,7,18.9,A,7,93,A,7,1017,A,7,200,A,7,1.5,A,7,19300,A,7,77777,A,7,3.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,0,A,7,18.9,A,7,18.3,A,7,97,A,7,1016,A,7,170,A,7,2.1,A,7,19300,A,7,77777,A,7,3.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/22/1987,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,0,A,7,18.9,A,7,18.3,A,7,97,A,7,1016,A,7,220,A,7,2.6,A,7,12900,A,7,77777,A,7,3.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,0,A,7,18.9,A,7,18.3,A,7,97,A,7,1016,A,7,210,A,7,2.6,A,7,11300,A,7,77777,A,7,3.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,0,A,7,18.3,A,7,17.8,A,7,97,A,7,1015,A,7,200,A,7,2.1,A,7,11300,A,7,77777,A,7,3.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,0,A,7,18.3,A,7,17.8,A,7,97,A,7,1015,A,7,230,A,7,2.1,A,7,9700,A,7,77777,A,7,3.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,18.3,A,7,17.8,A,7,97,A,7,1015,A,7,260,A,7,1.5,A,7,9700,A,7,77777,A,7,3.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,05:00,3,233,0,1,13,0,1,9,0,1,13,0,1,13,0,1,9,0,1,13,0,1,21,5,A,7,2,A,7,18.3,A,7,17.8,A,7,97,A,7,1015,A,7,210,A,7,2.1,A,7,1200,A,7,77777,A,7,3.2,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,06:00,158,1332,30,1,13,16,1,13,28,1,13,3300,1,13,1100,1,13,3200,1,13,720,1,23,7,A,7,4,A,7,18.3,A,7,18.3,A,7,100,A,7,1016,A,7,0,A,7,0.0,A,7,2400,A,7,3050,A,7,3.3,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,07:00,408,1332,126,1,9,89,1,9,99,1,13,13900,1,9,8200,1,9,11400,1,13,2220,1,18,8,A,7,8,A,7,21.1,A,7,20.0,A,7,93,A,7,1016,A,7,200,A,7,3.6,A,7,8000,A,7,3050,A,7,3.6,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,08:00,652,1332,323,1,13,310,1,13,171,1,13,34900,1,13,32100,1,13,19200,1,13,3720,1,23,4,A,7,3,A,7,22.8,A,7,19.4,A,7,82,A,7,1016,A,7,210,A,7,3.6,A,7,11300,A,7,77777,A,7,3.5,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,09:00,871,1332,563,1,9,556,1,9,199,1,13,60800,1,9,57500,1,9,23100,1,13,5060,1,18,2,A,7,2,A,7,25.0,A,7,20.0,A,7,74,A,7,1016,A,7,220,A,7,4.1,A,7,12900,A,7,77777,A,7,3.6,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,10:00,1052,1332,731,1,9,661,1,9,208,1,13,77300,1,9,67200,1,9,24100,1,13,7170,1,18,1,A,7,0,A,7,26.7,A,7,20.0,A,7,67,A,7,1015,A,7,210,A,7,3.1,A,7,14500,A,7,77777,A,7,3.6,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,11:00,1181,1332,778,1,13,545,1,13,293,1,13,84400,1,13,57100,1,13,33700,1,13,14770,1,23,4,A,7,3,A,7,27.8,A,7,20.6,A,7,65,A,7,1015,A,7,290,A,7,2.1,A,7,14500,A,7,77777,A,7,3.7,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,12:00,1250,1332,422,1,9,114,1,9,315,1,13,47600,1,9,12300,1,9,36000,1,13,17890,1,18,9,A,7,8,A,7,28.3,A,7,20.6,A,7,63,A,7,1015,A,7,150,A,7,2.6,A,7,14500,A,7,940,A,7,3.7,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,13:00,1254,1332,406,1,9,4,1,9,402,1,13,47900,1,9,400,1,9,47600,1,13,17610,1,18,10,A,7,10,A,7,27.2,A,7,21.1,A,7,69,A,7,1014,A,7,80,A,7,3.6,A,7,16100,A,7,940,A,7,3.8,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,14:00,1192,1332,215,1,9,22,1,9,195,1,13,23900,1,9,2200,1,9,21900,1,13,9980,1,18,10,A,7,10,A,7,26.7,A,7,20.6,A,7,69,A,7,1014,A,7,70,A,7,5.7,A,7,12900,A,7,940,A,7,3.7,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,15:00,1070,1332,203,1,9,8,1,9,196,1,13,24600,1,9,600,1,9,24100,1,13,9770,1,18,10,A,7,10,A,7,21.7,A,7,20.6,A,7,93,A,7,1013,A,7,90,A,7,7.2,A,7,6400,A,7,240,A,7,3.7,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,16:00,895,1332,152,1,9,9,1,9,146,1,13,18400,1,9,700,1,9,18000,1,13,7180,1,18,10,A,7,10,A,7,20.0,A,7,18.9,A,7,93,A,7,1014,A,7,190,A,7,5.2,A,7,6400,A,7,240,A,7,3.3,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,17:00,679,1332,107,1,9,6,1,9,104,1,13,12800,1,9,400,1,9,12600,1,13,4830,1,18,10,A,7,10,A,7,20.6,A,7,19.4,A,7,93,A,7,1014,A,7,160,A,7,4.6,A,7,6400,A,7,460,A,7,3.5,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,18:00,437,1332,93,1,9,2,1,9,92,1,13,10700,1,9,100,1,9,10600,1,13,3650,1,18,10,A,7,10,A,7,21.1,A,7,19.4,A,7,90,A,7,1013,A,7,170,A,7,4.1,A,7,8000,A,7,2130,A,7,3.5,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,19:00,188,1332,37,1,13,10,1,9,36,1,13,4100,1,13,700,1,9,4000,1,13,920,1,21,10,A,7,8,A,7,21.7,A,7,20.0,A,7,90,A,7,1013,A,7,240,A,7,2.6,A,7,8000,A,7,2440,A,7,3.6,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,20:00,10,411,2,1,13,0,1,13,2,1,13,0,1,13,0,1,13,0,1,13,0,1,23,8,A,7,5,A,7,20.6,A,7,19.4,A,7,93,A,7,1013,A,7,290,A,7,1.5,A,7,11300,A,7,7620,A,7,3.5,E,8,0.259,F,8,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,6,A,7,20.0,A,7,19.4,A,7,97,A,7,1014,A,7,250,A,7,2.1,A,7,11300,A,7,7620,A,7,3.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,5,A,7,20.0,A,7,19.4,A,7,97,A,7,1013,A,7,240,A,7,2.6,A,7,11300,A,7,7620,A,7,3.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,4,A,7,18.9,A,7,18.3,A,7,97,A,7,1013,A,7,0,A,7,0.0,A,7,6400,A,7,7620,A,7,3.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/23/1987,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,2,A,7,17.8,A,7,17.2,A,7,97,A,7,1013,A,7,260,A,7,1.5,A,7,3200,A,7,77777,A,7,3.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,0,A,7,17.8,A,7,17.8,A,7,100,A,7,1012,A,7,170,A,7,2.6,A,7,3200,A,7,77777,A,7,3.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,1,A,7,17.8,A,7,17.8,A,7,100,A,7,1012,A,7,130,A,7,2.1,A,7,1600,A,7,77777,A,7,3.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,1,A,7,17.8,A,7,17.8,A,7,100,A,7,1012,A,7,190,A,7,1.5,A,7,1600,A,7,77777,A,7,3.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,2,A,7,17.8,A,7,17.8,A,7,100,A,7,1012,A,7,240,A,7,1.5,A,7,1200,A,7,77777,A,7,3.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,05:00,4,255,1,1,13,2,1,9,1,1,13,0,1,13,0,1,9,0,1,13,0,1,21,3,A,7,2,A,7,17.2,A,7,16.7,A,7,97,A,7,1013,A,7,270,A,7,2.1,A,7,1200,A,7,77777,A,7,3.0,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,06:00,161,1332,44,1,13,47,1,9,38,1,13,4800,1,13,2900,1,9,4400,1,13,800,1,21,10,A,7,10,A,7,18.9,A,7,18.3,A,7,97,A,7,1014,A,7,350,A,7,3.6,A,7,1200,A,7,520,A,7,3.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,07:00,410,1332,156,1,13,152,1,13,109,1,13,17100,1,13,14000,1,13,12800,1,13,2440,1,23,6,A,7,6,A,7,20.0,A,7,19.4,A,7,97,A,7,1014,A,7,260,A,7,2.6,A,7,3200,A,7,520,A,7,3.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,08:00,653,1332,234,1,13,39,1,13,215,1,13,25700,1,13,3900,1,13,23800,1,13,6340,1,23,8,A,7,7,A,7,22.8,A,7,20.0,A,7,84,A,7,1015,A,7,330,A,7,3.6,A,7,3200,A,7,310,A,7,3.6,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,09:00,873,1332,430,1,13,185,1,13,309,1,13,46900,1,13,19500,1,13,34200,1,13,8850,1,23,7,A,7,7,A,7,23.9,A,7,20.0,A,7,79,A,7,1015,A,7,330,A,7,4.1,A,7,4800,A,7,460,A,7,3.6,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,10:00,1053,1332,430,1,9,180,1,9,287,1,13,47900,1,9,19300,1,9,32600,1,13,10100,1,18,8,A,7,8,A,7,24.4,A,7,19.4,A,7,74,A,7,1015,A,7,350,A,7,4.6,A,7,4800,A,7,640,A,7,3.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,11:00,1182,1332,469,1,9,127,1,9,356,1,13,52100,1,9,13600,1,9,40000,1,13,16210,1,18,9,A,7,9,A,7,25.0,A,7,19.4,A,7,71,A,7,1015,A,7,350,A,7,3.1,A,7,4800,A,7,760,A,7,3.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,12:00,1251,1332,810,1,13,552,1,13,290,1,13,85300,1,13,55800,1,13,32800,1,13,19360,1,23,7,A,7,7,A,7,25.0,A,7,19.4,A,7,71,A,7,1015,A,7,130,A,7,2.6,A,7,4800,A,7,760,A,7,3.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,13:00,1255,1332,820,1,13,640,1,13,216,1,13,88300,1,13,65700,1,13,26300,1,13,14970,1,23,3,A,7,3,A,7,25.0,A,7,20.6,A,7,76,A,7,1015,A,7,90,A,7,4.6,A,7,4000,A,7,77777,A,7,3.7,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,14:00,1193,1332,831,1,9,779,1,9,133,1,13,85400,1,9,78000,1,9,15400,1,13,5440,1,18,0,A,7,0,A,7,25.0,A,7,20.0,A,7,74,A,7,1014,A,7,90,A,7,4.6,A,7,4000,A,7,77777,A,7,3.6,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,15:00,1071,1332,739,1,9,760,1,9,128,1,13,79300,1,9,77100,1,9,17200,1,13,4510,1,18,3,A,7,1,A,7,25.6,A,7,20.0,A,7,72,A,7,1014,A,7,70,A,7,4.6,A,7,4000,A,7,77777,A,7,3.6,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,16:00,896,1332,534,1,9,508,1,9,193,1,13,58200,1,9,52700,1,9,22700,1,13,5050,1,18,7,A,7,2,A,7,25.6,A,7,19.4,A,7,69,A,7,1013,A,7,80,A,7,4.1,A,7,4000,A,7,77777,A,7,3.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,17:00,681,1332,418,1,9,505,1,9,160,1,13,44600,1,9,50800,1,9,18600,1,13,3390,1,18,8,A,7,2,A,7,25.0,A,7,19.4,A,7,71,A,7,1013,A,7,80,A,7,4.1,A,7,4000,A,7,77777,A,7,3.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,18:00,440,1332,221,1,9,329,1,9,113,1,13,23100,1,9,30000,1,9,13200,1,13,2150,1,18,8,A,7,2,A,7,23.9,A,7,19.4,A,7,76,A,7,1013,A,7,90,A,7,4.1,A,7,4800,A,7,77777,A,7,3.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,19:00,191,1332,71,1,13,141,1,9,51,1,13,7500,1,13,8700,1,9,6300,1,13,950,1,21,8,A,7,2,A,7,23.3,A,7,19.4,A,7,79,A,7,1014,A,7,120,A,7,3.6,A,7,4800,A,7,77777,A,7,3.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,20:00,11,411,3,1,13,2,1,13,3,1,13,0,1,13,0,1,13,0,1,13,0,1,23,8,A,7,4,A,7,21.7,A,7,19.4,A,7,87,A,7,1015,A,7,110,A,7,6.2,A,7,4000,A,7,77777,A,7,3.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,7,A,7,20.0,A,7,17.8,A,7,87,A,7,1016,A,7,110,A,7,4.1,A,7,8000,A,7,7620,A,7,3.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,18.3,A,7,16.1,A,7,87,A,7,1016,A,7,110,A,7,3.6,A,7,9700,A,7,370,A,7,2.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,8,A,7,17.8,A,7,16.1,A,7,90,A,7,1017,A,7,60,A,7,4.1,A,7,9700,A,7,340,A,7,2.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/24/1987,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,17.2,A,7,15.6,A,7,90,A,7,1017,A,7,60,A,7,3.6,A,7,9700,A,7,310,A,7,2.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/25/1987,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,16.7,A,7,14.4,A,7,87,A,7,1017,A,7,70,A,7,3.1,A,7,9700,A,7,340,A,7,2.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/25/1987,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,16.7,A,7,14.4,A,7,87,A,7,1016,A,7,80,A,7,3.6,A,7,9700,A,7,340,A,7,2.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/25/1987,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,16.1,A,7,14.4,A,7,90,A,7,1016,A,7,80,A,7,3.6,A,7,8000,A,7,270,A,7,2.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/25/1987,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,16.1,A,7,13.9,A,7,87,A,7,1017,A,7,70,A,7,4.6,A,7,9700,A,7,310,A,7,2.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
05/25/1987,05:00,4,277,0,1,13,0,1,9,0,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,A,7,10,A,7,15.6,A,7,13.3,A,7,87,A,7,1017,A,7,110,A,7,5.2,A,7,9700,A,7,340,A,7,2.4,E,8,0.187,F,8,-9900.000,?,0,-9900,-9900,?,0
05/25/1987,06:00,163,1331,28,1,13,0,1,9,28,1,13,3200,1,13,0,1,9,3200,1,13,1020,1,21,10,A,7,10,A,7,15.6,A,7,13.9,A,7,90,A,7,1018,A,7,80,A,7,4.1,A,7,8000,A,7,310,A,7,2.5,E,8,0.187,F,8,-9900.000,?,0,-9900,-9900,?,0
